,count,mean,std,min,25%,50%,75%,max
1194,8699.0,0.016009472311542535,0.04502730010025986,0.0,0.0,0.0,0.01128055375,0.86557645
1195,8699.0,0.5857411397828876,0.4533866408834175,0.0,0.217424445,0.5007434,0.8657491150000001,2.8633766
1196,8699.0,9.359277453040579e-05,0.0015155500079727846,0.0,0.0,0.0,0.0,0.059461147
1197,8699.0,2.052427483216462e-05,0.00044294853883672657,0.0,0.0,0.0,0.0,0.025467498
1198,8699.0,0.024969864563792805,0.050241965575074085,0.0,0.0,0.0,0.0291189815,0.7384153
1199,8699.0,0.0029873242877869865,0.011178235776938886,0.0,0.0,0.0,0.0,0.22403963
1200,8699.0,0.11717156395905082,0.11499790039116782,0.0,0.0323955285,0.086286865,0.16723375499999998,0.94919914
1201,8699.0,0.2394848084879262,0.20855679757014503,0.0,0.080832447,0.18439604,0.34540555,1.4515334
1202,8699.0,0.08041535602138503,0.09049326959747463,0.0,0.0186311195,0.054833077,0.110316465,0.8104415
1203,8699.0,0.01516808650428099,0.036207349244108455,0.0,0.0,0.0,0.0105881855,0.4014366
1204,8699.0,0.040929089753331184,0.06592609430701016,0.0,0.0,0.009888518,0.056204513,0.55851436
1205,8699.0,0.00016455049501069087,0.001873076589455039,0.0,0.0,0.0,0.0,0.056570068
1206,8699.0,0.00011106410044372916,0.0017936345005927154,0.0,0.0,0.0,0.0,0.065444976
1207,8699.0,0.49178268818630644,0.38761380782437493,0.0,0.17171439,0.4225126,0.7248587,2.86673
1208,8699.0,0.004376989844688275,0.01297403820356822,0.0,0.0,0.0,0.0019504957,0.28561932
1209,8699.0,0.00012070639766720314,0.0012848971455035696,0.0,0.0,0.0,0.0,0.033180106
1210,8699.0,0.0003350167258730888,0.004058095138058406,0.0,0.0,0.0,0.0,0.13095953
1211,8699.0,0.17172575333966114,0.3007660300697567,0.0,0.0,0.024187589,0.20401936999999998,2.070353
1212,8699.0,3.842151036670881e-05,0.0010185610138884163,0.0,0.0,0.0,0.0,0.04639235
1213,8699.0,0.03719469095475095,0.06662171247912521,0.0,0.0,0.008821813,0.044248721,0.71595967
1214,8699.0,0.02482835852823858,0.04402115930261831,0.0,0.0,0.0066449125,0.03172377,0.64598215
1215,8699.0,0.38328966875296017,0.31387451584538645,0.0,0.15671501,0.29886562,0.5176650700000001,2.0945272
1216,8699.0,0.014546982280329857,0.02952390290983307,0.0,0.0,0.0006376383,0.017447505,0.47925088
1217,8699.0,0.0779124046947932,0.06666521527059746,0.0,0.0290549275,0.061193086,0.109515173,0.52285457
1218,8699.0,0.043150339897739066,0.0652846972469959,0.0,0.0020080211999999997,0.017986685,0.056421236,0.8417114
1219,8699.0,0.00023529723811254168,0.0023839065222736526,0.0,0.0,0.0,0.0,0.07433875
1220,8699.0,0.055364102047331304,0.09952394094877194,0.0,0.0,0.014497801,0.064521435,1.0961725
1221,8699.0,0.0011182428907431316,0.007963354645523963,0.0,0.0,0.0,0.0,0.21670988
1222,8699.0,0.002900235605379607,0.013357742532994701,0.0,0.0,0.0,0.0,0.37165973
1223,8699.0,0.003152987030815956,0.01721898148409278,0.0,0.0,0.0,0.0,0.83453745
1224,8699.0,0.003181952266470284,0.016669812895351233,0.0,0.0,0.0,0.0,0.40219697
1225,8699.0,0.34790301082885616,0.2574052399763607,0.0,0.1480354,0.3042185,0.49279173,1.7780781
1226,8699.0,0.0033615513733336014,0.014906348917151622,0.0,0.0,0.0,0.0,0.29113746
1227,8699.0,4.8418012380285094e-05,0.000831396302834776,0.0,0.0,0.0,0.0,0.028677028
1228,8699.0,0.004299566478754352,0.016259560712210006,0.0,0.0,0.0,0.0,0.2706144
1229,8699.0,0.20377132035785733,0.21778228255035392,0.0,0.028876837500000002,0.13164566,0.310185235,1.5097173
1230,8699.0,0.0035565982752609497,0.016632685129376778,0.0,0.0,0.0,0.0,0.38192663
1231,8699.0,0.11624723799983223,0.13281210027092635,0.0,0.0236453305,0.07165326,0.16279416000000002,1.7434886
1232,8699.0,0.001754693180488102,0.009215625309183528,0.0,0.0,0.0,0.0,0.24827245
1233,8699.0,0.021082151602263066,0.051234724032108034,0.0,0.0,0.0,0.013697214,0.8406523
1234,8699.0,0.0007281342643084263,0.005850787470908523,0.0,0.0,0.0,0.0,0.18715559
1235,8699.0,0.0020651877975219795,0.00964900951871693,0.0,0.0,0.0,0.0,0.20145926
1236,8699.0,0.0002586151547623864,0.0024804998928740045,0.0,0.0,0.0,0.0,0.08579332
1237,8699.0,0.02588792569493815,0.0469174884290672,0.0,0.0,0.0062554125,0.033063596,0.6564606
1238,8699.0,0.00045783143620025296,0.0038294564113328833,0.0,0.0,0.0,0.0,0.12586896
1239,8699.0,0.0028473940646648356,0.014372345426696556,0.0,0.0,0.0,0.0,0.4503196
1240,8699.0,0.0704042833896281,0.11916432056070878,0.0,0.0,0.016380072,0.089879385,1.1820155
1241,8699.0,0.00046060767351182897,0.002734381917417503,0.0,0.0,0.0,0.0,0.057480115
1242,8699.0,0.03988293679668679,0.06662643149423303,0.0,0.0,0.013811286,0.050377739500000004,0.9390044
1243,8699.0,0.0007330016896286931,0.009308774380842296,0.0,0.0,0.0,0.0,0.47314197
1244,8699.0,0.01925996089084688,0.0693569907424442,0.0,0.0,0.0,0.0014189027,1.5292734
1245,8699.0,0.00024390104846120248,0.002429242905606391,0.0,0.0,0.0,0.0,0.08608774
1246,8699.0,0.009024128897889356,0.022432004021649105,0.0,0.0,0.0,0.00667870185,0.29940385
1247,8699.0,0.0044227615640304975,0.010514159360649807,0.0,0.0,0.0,0.00411344525,0.19280827
1248,8699.0,0.0003393094446281182,0.002613519891929829,0.0,0.0,0.0,0.0,0.06542194
1249,8699.0,0.017866975724386305,0.04534308649194026,0.0,0.0,0.0010510972,0.016952184000000002,0.6593542
1250,8699.0,0.028272562566104577,0.0423663571231645,0.0,0.0,0.010936121,0.038249045499999995,0.35750592
1251,8699.0,0.04734994259804428,0.0746252081505364,0.0,0.0,0.017982604,0.0627105325,0.9549695
1252,8699.0,0.058278530660858516,0.07686646709779012,0.0,0.00193987695,0.025800157,0.084805243,0.49168488
1253,8699.0,0.02235174306026686,0.02887805373965299,0.0,0.0,0.0113547,0.0331582115,0.27307856
1254,8699.0,0.013818748587947662,0.03830419387507191,0.0,0.0,0.0,0.0099948805,0.66100466
1255,8699.0,0.023908289234372493,0.04977679741963788,0.0,0.0,0.0024177334,0.023124376000000002,0.4398675
1256,8699.0,0.002422163116946235,0.010059458334872175,0.0,0.0,0.0,0.0,0.18289125
